atom[311]Ga	a	0.508865	0.571087	0.158885	0.005	1	0.019	Def	0
atom[312]Ga	a	0.487636	0.57638	0.13142	0.005	1	0.019	Def	0
atom[313]Ga	a	0.368992	0.585019	0.127025	0.005	1	0.019	Def	0
atom[314]Ga	a	0.390221	0.579726	0.15449	0.005	1	0.019	Def	0
atom[315]Ga	a	0.433047	0.589991	0.158885	0.005	1	0.019	Def	0
atom[316]Ga	a	0.411817	0.595284	0.13142	0.005	1	0.019	Def	0
atom[317]Ga	a	0.293173	0.603923	0.127025	0.005	1	0.019	Def	0
atom[318]Ga	a	0.314402	0.59863	0.15449	0.005	1	0.019	Def	0
atom[319]Ga	a	0.357228	0.608894	0.158885	0.005	1	0.019	Def	0
atom[320]Ga	a	0.335998	0.614187	0.13142	0.005	1	0.019	Def	0
atom[321]Ga	a	0.238583	0.617534	0.15449	0.005	1	0.019	Def	0
atom[322]Ga	a	0.281409	0.627798	0.158885	0.005	1	0.019	Def	0
atom[323]Ga	a	0.779147	0.52464	0.15449	0.005	1	0.019	Def	0
atom[324]Ga	a	0.682099	0.548837	0.127025	0.005	1	0.019	Def	0
atom[325]Ga	a	0.703329	0.543544	0.15449	0.005	1	0.019	Def	0
atom[326]Ga	a	0.746154	0.553808	0.158885	0.005	1	0.019	Def	0
atom[327]Ga	a	0.724925	0.559101	0.13142	0.005	1	0.019	Def	0
atom[328]Ga	a	0.60628	0.567741	0.127025	0.005	1	0.019	Def	0
atom[329]Ga	a	0.62751	0.562448	0.15449	0.005	1	0.019	Def	0
atom[330]Ga	a	0.670335	0.572712	0.158885	0.005	1	0.019	Def	0
atom[331]Ga	a	0.649106	0.578005	0.13142	0.005	1	0.019	Def	0
atom[332]Ga	a	0.530461	0.586644	0.127025	0.005	1	0.019	Def	0
atom[333]Ga	a	0.551691	0.581351	0.15449	0.005	1	0.019	Def	0
atom[334]Ga	a	0.594516	0.591616	0.158885	0.005	1	0.019	Def	0
atom[335]Ga	a	0.573287	0.596909	0.13142	0.005	1	0.019	Def	0
atom[336]Ga	a	0.454643	0.605548	0.127025	0.005	1	0.019	Def	0
atom[337]Ga	a	0.475872	0.600255	0.15449	0.005	1	0.019	Def	0
atom[338]Ga	a	0.518697	0.61052	0.158885	0.005	1	0.019	Def	0
atom[339]Ga	a	0.497468	0.615813	0.13142	0.005	1	0.019	Def	0
atom[340]Ga	a	0.378824	0.624452	0.127025	0.005	1	0.019	Def	0
